id;puncture;temperature;weight;weight_after_hydration;time_under_hydration;phase;radicle;time
28;Yes;16;0,449;1,311;185;Phases 1 and 2;;
28;Yes;16;0,45;1,314;210;Phases 1 and 2;;
29;Yes;16;0,313;1;0;Phases 1 and 2;;
29;Yes;16;0,355;1,135;17;Phases 1 and 2;;
29;Yes;16;0,384;1,225;41;Phases 1 and 2;;
29;Yes;16;0,393;1,256;64;Phases 1 and 2;;
29;Yes;16;0,4;1,278;90;Phases 1 and 2;;
29;Yes;16;0,41;1,309;114;Phases 1 and 2;;
29;Yes;16;0,416;1,329;143;Phases 1 and 2;;
29;Yes;16;0,418;1,334;162;Phases 1 and 2;;
29;Yes;16;0,422;1,346;185;Phases 1 and 2;;
29;Yes;16;0,424;1,355;210;Phases 1 and 2;;
30;No;16;0,359;1;0;Phases 1 and 2;;
30;No;16;0,4;1,114;17;Phases 1 and 2;;
30;No;16;0,435;1,21;41;Phases 1 and 2;;
30;No;16;0,44;1,225;64;Phases 1 and 2;;
30;No;16;0,442;1,229;90;Phases 1 and 2;;
30;No;16;0,443;1,232;114;Phases 1 and 2;;
30;No;16;0,445;1,238;143;Phases 1 and 2;;
30;No;16;0,445;1,239;162;Phases 1 and 2;;
30;No;16;0,447;1,245;185;Phases 1 and 2;;
30;No;16;0,449;1,249;210;Phases 1 and 2;;
31;Yes;16;0,256;1;0;Phases 1 and 2;;
31;Yes;16;0,319;1,246;17;Phases 1 and 2;;
31;Yes;16;0,359;1,4;41;Phases 1 and 2;;
31;Yes;16;0,372;1,451;64;Phases 1 and 2;;
31;Yes;16;0,376;1,468;90;Phases 1 and 2;;
31;Yes;16;0,381;1,488;114;Phases 1 and 2;;
31;Yes;16;0,386;1,506;143;Phases 1 and 2;;
31;Yes;16;0,387;1,51;162;Phases 1 and 2;;
31;Yes;16;0,387;1,513;185;Phases 1 and 2;;
31;Yes;16;0,39;1,523;210;Phases 1 and 2;;
32;No;16;0,326;1;0;Phases 1 and 2;;
32;No;16;0,384;1,18;17;Phases 1 and 2;;
32;No;16;0,413;1,267;41;Phases 1 and 2;;
32;No;16;0,415;1,275;64;Phases 1 and 2;;
32;No;16;0,416;1,276;90;Phases 1 and 2;;
32;No;16;0,417;1,281;114;Phases 1 and 2;;
32;No;16;0,418;1,284;143;Phases 1 and 2;;
32;No;16;0,42;1,289;162;Phases 1 and 2;;
32;No;16;0,421;1,292;185;Phases 1 and 2;;
32;No;16;0,423;1,298;210;Phases 1 and 2;;
33;Yes;16;0,244;1;0;Phases 1 and 2;;
33;Yes;16;0,304;1,248;17;Phases 1 and 2;;
33;Yes;16;0,34;1,396;41;Phases 1 and 2;;
33;Yes;16;0,349;1,434;64;Phases 1 and 2;;
33;Yes;16;0,353;1,448;90;Phases 1 and 2;;
33;Yes;16;0,358;1,47;114;Phases 1 and 2;;
33;Yes;16;0,36;1,479;143;Phases 1 and 2;;
33;Yes;16;0,364;1,493;162;Phases 1 and 2;;
33;Yes;16;0,363;1,491;185;Phases 1 and 2;;
33;Yes;16;0,367;1,507;210;Phases 1 and 2;;
34;Yes;16;0,289;1;0;Phases 1 and 2;;
34;Yes;16;0,349;1,207;17;Phases 1 and 2;;
34;Yes;16;0,381;1,316;41;Phases 1 and 2;;
34;Yes;16;0,385;1,33;64;Phases 1 and 2;;
34;Yes;16;0,386;1,333;90;Phases 1 and 2;;
34;Yes;16;0,387;1,338;114;Phases 1 and 2;;
34;Yes;16;0,389;1,343;143;Phases 1 and 2;;
34;Yes;16;0,39;1,349;162;Phases 1 and 2;;
34;Yes;16;0,391;1,352;185;Phases 1 and 2;;
34;Yes;16;0,393;1,357;210;Phases 1 and 2;;
35;No;16;0,212;1;0;Phases 1 and 2;;
35;No;16;0,262;1,234;17;Phases 1 and 2;;
35;No;16;0,301;1,42;41;Phases 1 and 2;;
35;No;16;0,317;1,495;64;Phases 1 and 2;;
35;No;16;0,323;1,521;90;Phases 1 and 2;;
35;No;16;0,327;1,542;114;Phases 1 and 2;;
35;No;16;0,331;1,562;143;Phases 1 and 2;;
35;No;16;0,335;1,577;162;Phases 1 and 2;;
35;No;16;0,337;1,587;185;Phases 1 and 2;;
35;No;16;0,339;1,6;210;Phases 1 and 2;;
36;No;16;0,281;1;0;Phases 1 and 2;;
36;No;16;0,341;1,214;17;Phases 1 and 2;;
36;No;16;0,379;1,347;41;Phases 1 and 2;;
36;No;16;0,389;1,383;64;Phases 1 and 2;;
36;No;16;0,392;1,395;90;Phases 1 and 2;;
36;No;16;0,395;1,405;114;Phases 1 and 2;;
36;No;16;0,398;1,415;143;Phases 1 and 2;;
36;No;16;0,4;1,422;162;Phases 1 and 2;;
36;No;16;0,402;1,428;185;Phases 1 and 2;;
36;No;16;0,405;1,441;210;Phases 1 and 2;;
37;Yes;16;0,231;1;0;Phases 1 and 2;;
37;Yes;16;0,27;1,168;17;Phases 1 and 2;;
37;Yes;16;0,298;1,292;41;Phases 1 and 2;;
37;Yes;16;0,305;1,321;64;Phases 1 and 2;;
37;Yes;16;0,308;1,336;90;Phases 1 and 2;;
37;Yes;16;0,311;1,349;114;Phases 1 and 2;;
37;Yes;16;0,315;1,364;143;Phases 1 and 2;;
37;Yes;16;0,317;1,373;162;Phases 1 and 2;;
37;Yes;16;0,319;1,382;185;Phases 1 and 2;;
37;Yes;16;0,322;1,396;210;Phases 1 and 2;;
38;Yes;16;0,337;1;0;Phases 1 and 2;;
38;Yes;16;0,383;1,136;17;Phases 1 and 2;;
38;Yes;16;0,396;1,175;41;Phases 1 and 2;;
38;Yes;16;0,397;1,178;64;Phases 1 and 2;;
38;Yes;16;0,41;1,216;90;Phases 1 and 2;;
38;Yes;16;0,415;1,232;114;Phases 1 and 2;;
38;Yes;16;0,419;1,244;143;Phases 1 and 2;;
38;Yes;16;0,421;1,251;162;Phases 1 and 2;;
38;Yes;16;0,424;1,257;185;Phases 1 and 2;;
38;Yes;16;0,426;1,265;210;Phases 1 and 2;;
39;Yes;16;0,332;1;0;Phases 1 and 2;;
39;Yes;16;0,383;1,154;17;Phases 1 and 2;;
39;Yes;16;0,415;1,252;41;Phases 1 and 2;;
39;Yes;16;0,423;1,276;64;Phases 1 and 2;;
39;Yes;16;0,427;1,287;90;Phases 1 and 2;;
39;Yes;16;0,43;1,298;114;Phases 1 and 2;;
39;Yes;16;0,433;1,306;143;Phases 1 and 2;;
39;Yes;16;0,436;1,315;162;Phases 1 and 2;;
39;Yes;16;0,438;1,321;185;Phases 1 and 2;;
39;Yes;16;0,441;1,33;210;Phases 1 and 2;;
40;No;16;0,238;1;0;Phases 1 and 2;;
40;No;16;0,289;1,214;17;Phases 1 and 2;;
40;No;16;0,336;1,413;41;Phases 1 and 2;;
40;No;16;0,352;1,481;64;Phases 1 and 2;;
40;No;16;0,354;1,489;90;Phases 1 and 2;;
40;No;16;0,357;1,5;114;Phases 1 and 2;;
40;No;16;0,36;1,514;143;Phases 1 and 2;;
40;No;16;0,362;1,523;162;Phases 1 and 2;;
40;No;16;0,364;1,532;185;Phases 1 and 2;;
40;No;16;0,368;1,546;210;Phases 1 and 2;;
41;Yes;16;0,244;1;0;Phases 1 and 2;;
41;Yes;16;0,294;1,202;17;Phases 1 and 2;;
41;Yes;16;0,329;1,349;41;Phases 1 and 2;;
41;Yes;16;0,339;1,39;64;Phases 1 and 2;;
41;Yes;16;0,344;1,41;90;Phases 1 and 2;;
41;Yes;16;0,346;1,418;114;Phases 1 and 2;;
41;Yes;16;0,349;1,43;143;Phases 1 and 2;;
41;Yes;16;0,35;1,433;162;Phases 1 and 2;;
41;Yes;16;0,354;1,448;185;Phases 1 and 2;;
41;Yes;16;0,357;1,462;210;Phases 1 and 2;;
42;No;16;0,332;1;0;Phases 1 and 2;;
42;No;16;0,378;1,139;17;Phases 1 and 2;;
42;No;16;0,404;1,217;41;Phases 1 and 2;;
42;No;16;0,408;1,229;64;Phases 1 and 2;;
42;No;16;0,409;1,234;90;Phases 1 and 2;;
42;No;16;0,41;1,237;114;Phases 1 and 2;;
42;No;16;0,411;1,241;143;Phases 1 and 2;;
42;No;16;0,411;1,239;162;Phases 1 and 2;;
42;No;16;0,415;1,251;185;Phases 1 and 2;;
42;No;16;0,416;1,254;210;Phases 1 and 2;;
43;Yes;16;0,309;1;0;Phases 1 and 2;;
43;Yes;16;0,374;1,208;17;Phases 1 and 2;;
43;Yes;16;0,414;1,339;41;Phases 1 and 2;;
43;Yes;16;0,426;1,378;64;Phases 1 and 2;;
43;Yes;16;0,432;1,397;90;Phases 1 and 2;;
43;Yes;16;0,435;1,405;114;Phases 1 and 2;;
43;Yes;16;0,438;1,416;143;Phases 1 and 2;;
43;Yes;16;0,439;1,419;162;Phases 1 and 2;;
43;Yes;16;0,444;1,435;185;Phases 1 and 2;;
43;Yes;16;0,447;1,444;210;Phases 1 and 2;;
44;Yes;16;0,316;1;0;Phases 1 and 2;;
44;Yes;16;0,359;1,137;17;Phases 1 and 2;;
44;Yes;16;0,381;1,205;41;Phases 1 and 2;;
44;Yes;16;0,388;1,226;64;Phases 1 and 2;;
44;Yes;16;0,394;1,246;90;Phases 1 and 2;;
44;Yes;16;0,399;1,262;114;Phases 1 and 2;;
44;Yes;16;0,403;1,275;143;Phases 1 and 2;;
44;Yes;16;0,404;1,277;162;Phases 1 and 2;;
44;Yes;16;0,416;1,316;185;Phases 1 and 2;;
44;Yes;16;0,427;1,351;210;Phases 1 and 2;;
45;Yes;16;0,372;1;0;Phases 1 and 2;;
45;Yes;16;0,436;1,172;17;Phases 1 and 2;;
45;Yes;16;0,462;1,244;41;Phases 1 and 2;;
45;Yes;16;0,47;1,263;64;Phases 1 and 2;;
45;Yes;16;0,475;1,278;90;Phases 1 and 2;;
45;Yes;16;0,48;1,291;114;Phases 1 and 2;;
45;Yes;16;0,484;1,3;143;Phases 1 and 2;;
45;Yes;16;0,484;1,301;162;Phases 1 and 2;;
45;Yes;16;0,491;1,32;185;Phases 1 and 2;;
45;Yes;16;0,493;1,326;210;Phases 1 and 2;;
46;Yes;16;0,265;1;0;Phases 1 and 2;;
46;Yes;16;0,314;1,185;17;Phases 1 and 2;;
46;Yes;16;0,342;1,291;41;Phases 1 and 2;;
46;Yes;16;0,349;1,317;64;Phases 1 and 2;;
46;Yes;16;0,353;1,331;90;Phases 1 and 2;;
46;Yes;16;0,356;1,342;114;Phases 1 and 2;;
46;Yes;16;0,357;1,347;143;Phases 1 and 2;;
46;Yes;16;0,357;1,348;162;Phases 1 and 2;;
46;Yes;16;0,361;1,361;185;Phases 1 and 2;;
46;Yes;16;0,362;1,368;210;Phases 1 and 2;;
47;No;16;0,251;1;0;Phases 1 and 2;;
47;No;16;0,297;1,184;17;Phases 1 and 2;;
47;No;16;0,339;1,355;41;Phases 1 and 2;;
47;No;16;0,37;1,477;64;Phases 1 and 2;;
47;No;16;0,381;1,521;90;Phases 1 and 2;;
47;No;16;0,385;1,536;114;Phases 1 and 2;;
47;No;16;0,388;1,549;143;Phases 1 and 2;;
47;No;16;0,388;1,55;162;Phases 1 and 2;;
47;No;16;0,391;1,561;185;Phases 1 and 2;;
47;No;16;0,394;1,572;210;Phases 1 and 2;;
48;Yes;16;0,372;1;0;Phases 1 and 2;;
48;Yes;16;0,428;1,15;17;Phases 1 and 2;;
48;Yes;16;0,446;1,2;41;Phases 1 and 2;;
48;Yes;16;0,457;1,229;64;Phases 1 and 2;;
48;Yes;16;0,466;1,254;90;Phases 1 and 2;;
48;Yes;16;0,473;1,271;114;Phases 1 and 2;;
48;Yes;16;0,479;1,287;143;Phases 1 and 2;;
48;Yes;16;0,48;1,291;162;Phases 1 and 2;;
48;Yes;16;0,49;1,318;185;Phases 1 and 2;;
48;Yes;16;0,498;1,339;210;Phases 1 and 2;;
49;Yes;16;0,286;1;0;Phases 1 and 2;;
49;Yes;16;0,338;1,184;17;Phases 1 and 2;;
49;Yes;16;0,367;1,284;42;Phases 1 and 2;;
49;Yes;16;0,372;1,304;64;Phases 1 and 2;;
49;Yes;16;0,375;1,312;90;Phases 1 and 2;;
49;Yes;16;0,376;1,318;114;Phases 1 and 2;;
49;Yes;16;0,378;1,322;143;Phases 1 and 2;;
49;Yes;16;0,378;1,325;162;Phases 1 and 2;;
49;Yes;16;0,38;1,331;185;Phases 1 and 2;;
49;Yes;16;0,383;1,34;210;Phases 1 and 2;;
50;Yes;16;0,303;1;0;Phases 1 and 2;;
50;Yes;16;0,354;1,169;17;Phases 1 and 2;;
50;Yes;16;0,384;1,269;42;Phases 1 and 2;;
50;Yes;16;0,389;1,285;65;Phases 1 and 2;;
50;Yes;16;0,393;1,297;90;Phases 1 and 2;;
50;Yes;16;0,4;1,319;114;Phases 1 and 2;;
50;Yes;16;0,404;1,332;143;Phases 1 and 2;;
50;Yes;16;0,404;1,332;162;Phases 1 and 2;;
50;Yes;16;0,406;1,342;185;Phases 1 and 2;;
50;Yes;16;0,41;1,353;210;Phases 1 and 2;;
51;Yes;16;0,315;1;0;Phases 1 and 2;;
51;Yes;16;0,358;1,137;17;Phases 1 and 2;;
51;Yes;16;0,39;1,238;42;Phases 1 and 2;;
51;Yes;16;0,401;1,272;65;Phases 1 and 2;;
51;Yes;16;0,403;1,279;90;Phases 1 and 2;;
51;Yes;16;0,406;1,288;114;Phases 1 and 2;;
51;Yes;16;0,406;1,289;143;Phases 1 and 2;;
51;Yes;16;0,407;1,291;162;Phases 1 and 2;;
51;Yes;16;0,41;1,3;185;Phases 1 and 2;;
51;Yes;16;0,411;1,304;210;Phases 1 and 2;;
52;Yes;16;0,225;1;0;Phases 1 and 2;;
52;Yes;16;0,267;1,189;17;Phases 1 and 2;;
52;Yes;16;0,298;1,323;42;Phases 1 and 2;;
52;Yes;16;0,319;1,417;65;Phases 1 and 2;;
52;Yes;16;0,329;1,461;90;Phases 1 and 2;;
52;Yes;16;0,333;1,478;114;Phases 1 and 2;;
52;Yes;16;0,335;1,488;143;Phases 1 and 2;;
52;Yes;16;0,335;1,491;162;Phases 1 and 2;;
52;Yes;16;0,34;1,511;185;Phases 1 and 2;;
52;Yes;16;0,342;1,522;210;Phases 1 and 2;;
53;No;16;0,188;1;0;Phases 1 and 2;;
53;No;16;0,229;1,213;17;Phases 1 and 2;;
53;No;16;0,255;1,356;42;Phases 1 and 2;;
53;No;16;0,276;1,464;65;Phases 1 and 2;;
53;No;16;0,284;1,508;90;Phases 1 and 2;;
53;No;16;0,287;1,525;114;Phases 1 and 2;;
53;No;16;0,29;1,538;143;Phases 1 and 2;;
53;No;16;0,291;1,542;162;Phases 1 and 2;;
53;No;16;0,295;1,565;185;Phases 1 and 2;;
53;No;16;0,296;1,571;210;Phases 1 and 2;;
54;No;16;0,338;1;0;Phases 1 and 2;;
54;No;16;0,397;1,177;17;Phases 1 and 2;;
54;No;16;0,437;1,293;42;Phases 1 and 2;;
54;No;16;0,443;1,312;65;Phases 1 and 2;;
54;No;16;0,445;1,319;90;Phases 1 and 2;;
54;No;16;0,447;1,324;114;Phases 1 and 2;;
54;No;16;0,449;1,33;143;Phases 1 and 2;;
54;No;16;0,449;1,329;162;Phases 1 and 2;;
54;No;16;0,453;1,342;185;Phases 1 and 2;;
54;No;16;0,456;1,349;210;Phases 1 and 2;;
55;Yes;16;0,304;1;0;Phases 1 and 2;;
55;Yes;16;0,367;1,206;17;Phases 1 and 2;;
55;Yes;16;0,405;1,333;42;Phases 1 and 2;;
55;Yes;16;0,411;1,353;65;Phases 1 and 2;;
55;Yes;16;0,413;1,358;90;Phases 1 and 2;;
55;Yes;16;0,415;1,365;114;Phases 1 and 2;;
55;Yes;16;0,417;1,37;143;Phases 1 and 2;;
55;Yes;16;0,418;1,376;162;Phases 1 and 2;;
55;Yes;16;0,422;1,388;185;Phases 1 and 2;;
55;Yes;16;0,425;1,398;210;Phases 1 and 2;;
56;Yes;16;0,191;1;0;Phases 1 and 2;;
56;Yes;16;0,228;1,192;17;Phases 1 and 2;;
56;Yes;16;0,263;1,376;42;Phases 1 and 2;;
56;Yes;16;0,284;1,486;65;Phases 1 and 2;;
56;Yes;16;0,29;1,514;90;Phases 1 and 2;;
56;Yes;16;0,293;1,531;114;Phases 1 and 2;;
56;Yes;16;0,295;1,542;143;Phases 1 and 2;;
56;Yes;16;0,296;1,547;162;Phases 1 and 2;;
56;Yes;16;0,3;1,566;185;Phases 1 and 2;;
56;Yes;16;0,301;1,573;210;Phases 1 and 2;;
57;No;16;0,357;1;0;Phases 1 and 2;;
57;No;16;0,404;1,133;17;Phases 1 and 2;;
57;No;16;0,423;1,185;42;Phases 1 and 2;;
57;No;16;0,424;1,19;65;Phases 1 and 2;;
57;No;16;0,426;1,193;90;Phases 1 and 2;;
57;No;16;0,427;1,198;114;Phases 1 and 2;;
57;No;16;0,43;1,205;143;Phases 1 and 2;;
57;No;16;0,431;1,209;162;Phases 1 and 2;;
57;No;16;0,433;1,214;185;Phases 1 and 2;;
57;No;16;0,434;1,218;210;Phases 1 and 2;;
58;Yes;16;0,328;1;0;Phases 1 and 2;;
58;Yes;16;0,375;1,144;17;Phases 1 and 2;;
58;Yes;16;0,396;1,209;42;Phases 1 and 2;;
58;Yes;16;0,398;1,216;65;Phases 1 and 2;;
58;Yes;16;0,4;1,222;90;Phases 1 and 2;;
58;Yes;16;0,403;1,229;114;Phases 1 and 2;;
58;Yes;16;0,405;1,234;143;Phases 1 and 2;;
58;Yes;16;0,405;1,236;162;Phases 1 and 2;;
58;Yes;16;0,417;1,273;185;Phases 1 and 2;;
